task,scale,encoding,theories,combo,combo_len,result,ok,tactic_ms,solve_ms,total_ms,rlimit
coloring,20,onehot,bool,propagate-ineqs>propagate-ineqs,2,sat,True,0.02,0.61,0.63,6960
coloring,20,onehot,bool,propagate-ineqs>ctx-simplify,2,sat,True,0.04,0.62,0.66,7347
coloring,20,onehot,bool,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.04,0.61,0.65,7287
coloring,20,onehot,bool,ctx-simplify>simplify,2,sat,True,0.07,0.62,0.69,7675
coloring,20,onehot,bool,ctx-simplify>propagate-values,2,sat,True,0.07,0.65,0.72,7305
coloring,20,onehot,bool,ctx-simplify>solve-eqs,2,sat,True,0.06,0.61,0.67,7434
coloring,20,onehot,bool,ctx-simplify>elim-term-ite,2,sat,True,0.04,0.61,0.65,7435
coloring,20,onehot,bool,ctx-simplify>propagate-ineqs,2,sat,True,0.04,0.61,0.65,7347
coloring,20,onehot,bool,ctx-simplify>ctx-simplify,2,sat,True,0.06,0.62,0.68,7735
coloring,20,onehot,bool,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.06,0.65,0.71,7675
coloring,20,onehot,bool,simplify[blast_select_store=True]>simplify,2,sat,True,0.08,0.67,0.75,7435
coloring,20,onehot,bool,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.05,0.64,0.69,7245
coloring,20,onehot,bool,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.06,0.62,0.68,7374
coloring,20,onehot,bool,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.04,0.61,0.65,7435
coloring,20,onehot,bool,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.05,0.61,0.66,7287
coloring,20,onehot,bool,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.08,0.62,0.7,7795
coloring,20,onehot,bool,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.06,0.77,0.83,7435
coloring,20,enum,datatype,(none),0,sat,True,0.0,0.37,0.37,1928
coloring,20,enum,datatype,simplify,1,sat,True,0.03,0.33,0.36,1913
coloring,20,enum,datatype,propagate-values,1,sat,True,0.02,0.32,0.34,1928
coloring,20,enum,datatype,solve-eqs,1,sat,True,0.02,0.31,0.33,1952
coloring,20,enum,datatype,elim-term-ite,1,sat,True,0.01,0.31,0.32,1943
coloring,20,enum,datatype,propagate-ineqs,1,sat,True,0.01,0.31,0.32,1935
coloring,20,enum,datatype,ctx-simplify,1,sat,True,0.02,0.31,0.33,1973
coloring,20,enum,datatype,simplify[blast_select_store=True],1,sat,True,0.01,0.31,0.32,1913
coloring,20,enum,datatype,simplify>simplify,2,sat,True,0.01,0.3,0.31,1943
coloring,20,enum,datatype,simplify>propagate-values,2,sat,True,0.02,0.3,0.32,1913
coloring,20,enum,datatype,simplify>solve-eqs,2,sat,True,0.02,0.3,0.32,1937
coloring,20,enum,datatype,simplify>elim-term-ite,2,sat,True,0.01,0.3,0.31,1943
coloring,20,enum,datatype,simplify>propagate-ineqs,2,sat,True,0.02,0.35,0.37,1920
coloring,20,enum,datatype,simplify>ctx-simplify,2,sat,True,0.02,0.3,0.32,1973
coloring,20,enum,datatype,simplify>simplify[blast_select_store=True],2,sat,True,0.02,0.31,0.33,1943
coloring,20,enum,datatype,propagate-values>simplify,2,sat,True,0.02,0.3,0.32,1913
coloring,20,enum,datatype,propagate-values>propagate-values,2,sat,True,0.02,0.3,0.32,1928
coloring,20,enum,datatype,propagate-values>solve-eqs,2,sat,True,0.02,0.3,0.32,1952
coloring,20,enum,datatype,propagate-values>elim-term-ite,2,sat,True,0.02,0.3,0.32,1943
coloring,20,enum,datatype,propagate-values>propagate-ineqs,2,sat,True,0.02,0.3,0.32,1935
coloring,20,enum,datatype,propagate-values>ctx-simplify,2,sat,True,0.02,0.3,0.32,1973
coloring,20,enum,datatype,propagate-values>simplify[blast_select_store=True],2,sat,True,0.02,0.3,0.32,1913
coloring,20,enum,datatype,solve-eqs>simplify,2,sat,True,0.02,0.29,0.31,1937
coloring,20,enum,datatype,solve-eqs>propagate-values,2,sat,True,0.02,0.3,0.32,1952
coloring,20,enum,datatype,solve-eqs>solve-eqs,2,sat,True,0.02,0.3,0.32,1976
coloring,20,enum,datatype,solve-eqs>elim-term-ite,2,sat,True,0.02,0.3,0.32,1967
coloring,20,enum,datatype,solve-eqs>propagate-ineqs,2,sat,True,0.02,0.3,0.32,1959
coloring,20,enum,datatype,solve-eqs>ctx-simplify,2,sat,True,0.02,0.3,0.32,1997
coloring,20,enum,datatype,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.02,0.34,0.36,1937
coloring,20,enum,datatype,elim-term-ite>simplify,2,sat,True,0.02,0.32,0.34,1928
coloring,20,enum,datatype,elim-term-ite>propagate-values,2,sat,True,0.02,0.33,0.35,1943
coloring,20,enum,datatype,elim-term-ite>solve-eqs,2,sat,True,0.02,0.3,0.32,1967
coloring,20,enum,datatype,elim-term-ite>elim-term-ite,2,sat,True,0.0,0.3,0.3,1958
coloring,20,enum,datatype,elim-term-ite>propagate-ineqs,2,sat,True,0.01,0.3,0.31,1950
coloring,20,enum,datatype,elim-term-ite>ctx-simplify,2,sat,True,0.01,0.3,0.31,1988
coloring,20,enum,datatype,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.01,0.29,0.3,1928
coloring,20,enum,datatype,propagate-ineqs>simplify,2,sat,True,0.02,0.3,0.32,1920
coloring,20,enum,datatype,propagate-ineqs>propagate-values,2,sat,True,0.02,0.3,0.32,1935
coloring,20,enum,datatype,propagate-ineqs>solve-eqs,2,sat,True,0.02,0.3,0.32,1959
coloring,20,enum,datatype,propagate-ineqs>elim-term-ite,2,sat,True,0.01,0.3,0.31,1950
coloring,20,enum,datatype,propagate-ineqs>propagate-ineqs,2,sat,True,0.01,0.3,0.31,1943
coloring,20,enum,datatype,propagate-ineqs>ctx-simplify,2,sat,True,0.02,0.3,0.32,1980
coloring,20,enum,datatype,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.02,0.3,0.32,1920
coloring,20,enum,datatype,ctx-simplify>simplify,2,sat,True,0.02,0.36,0.38,1958
coloring,20,enum,datatype,ctx-simplify>propagate-values,2,sat,True,0.02,0.32,0.34,1973
coloring,20,enum,datatype,ctx-simplify>solve-eqs,2,sat,True,0.02,0.31,0.33,1997
coloring,20,enum,datatype,ctx-simplify>elim-term-ite,2,sat,True,0.01,0.3,0.31,1988
coloring,20,enum,datatype,ctx-simplify>propagate-ineqs,2,sat,True,0.02,0.3,0.32,1980
coloring,20,enum,datatype,ctx-simplify>ctx-simplify,2,sat,True,0.01,0.3,0.31,2018
coloring,20,enum,datatype,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.01,0.3,0.31,1958
coloring,20,enum,datatype,simplify[blast_select_store=True]>simplify,2,sat,True,0.01,0.3,0.31,1943
coloring,20,enum,datatype,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.02,0.3,0.32,1913
coloring,20,enum,datatype,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.02,0.3,0.32,1937
coloring,20,enum,datatype,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.01,0.3,0.31,1943
coloring,20,enum,datatype,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.01,0.3,0.31,1920
coloring,20,enum,datatype,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.02,0.3,0.32,1973
coloring,20,enum,datatype,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.02,0.29,0.31,1943
coloring,60,int,int,(none),0,sat,True,0.0,13.39,13.39,126399
coloring,60,int,int,simplify,1,sat,True,0.09,13.3,13.39,126252
coloring,60,int,int,propagate-values,1,sat,True,0.03,13.37,13.4,126399
coloring,60,int,int,solve-eqs,1,sat,True,0.08,13.38,13.46,126801
coloring,60,int,int,elim-term-ite,1,sat,True,0.02,14.1,14.12,126666
coloring,60,int,int,propagate-ineqs,1,sat,True,0.12,7.43,7.55,75381
coloring,60,int,int,ctx-simplify,1,sat,True,0.09,14.3,14.39,127200
coloring,60,int,int,simplify[blast_select_store=True],1,sat,True,0.12,13.52,13.64,126252
coloring,60,int,int,simplify>simplify,2,sat,True,0.14,13.54,13.68,126726
coloring,60,int,int,simplify>propagate-values,2,sat,True,0.13,14.15,14.28,126252
coloring,60,int,int,simplify>solve-eqs,2,sat,True,0.18,13.53,13.71,126654
coloring,60,int,int,simplify>elim-term-ite,2,sat,True,0.17,14.01,14.18,126726
coloring,60,int,int,simplify>propagate-ineqs,2,sat,True,0.22,8.02,8.24,84635
coloring,60,int,int,simplify>ctx-simplify,2,sat,True,0.19,13.4,13.59,127260
coloring,60,int,int,simplify>simplify[blast_select_store=True],2,sat,True,0.16,13.43,13.59,126726
coloring,60,int,int,propagate-values>simplify,2,sat,True,0.13,13.59,13.72,126252
coloring,60,int,int,propagate-values>propagate-values,2,sat,True,0.05,13.38,13.43,126399
coloring,60,int,int,propagate-values>solve-eqs,2,sat,True,0.09,13.35,13.44,126801
coloring,60,int,int,propagate-values>elim-term-ite,2,sat,True,0.04,13.33,13.37,126666
coloring,60,int,int,propagate-values>propagate-ineqs,2,sat,True,0.09,7.25,7.34,75381
coloring,60,int,int,propagate-values>ctx-simplify,2,sat,True,0.1,14.33,14.43,127200
coloring,60,int,int,propagate-values>simplify[blast_select_store=True],2,sat,True,0.12,13.48,13.6,126252
coloring,60,int,int,solve-eqs>simplify,2,sat,True,0.18,13.38,13.56,126654
coloring,60,int,int,solve-eqs>propagate-values,2,sat,True,0.09,13.4,13.49,126801
coloring,60,int,int,solve-eqs>solve-eqs,2,sat,True,0.12,13.63,13.75,127203
coloring,60,int,int,solve-eqs>elim-term-ite,2,sat,True,0.1,13.62,13.72,127068
coloring,60,int,int,solve-eqs>propagate-ineqs,2,sat,True,0.14,7.29,7.43,75783
coloring,60,int,int,solve-eqs>ctx-simplify,2,sat,True,0.14,13.39,13.53,127602
coloring,60,int,int,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.16,13.38,13.54,126654
coloring,60,int,int,elim-term-ite>simplify,2,sat,True,0.11,13.41,13.52,126519
coloring,60,int,int,elim-term-ite>propagate-values,2,sat,True,0.04,14.0,14.04,126666
coloring,60,int,int,elim-term-ite>solve-eqs,2,sat,True,0.09,14.03,14.12,127068
coloring,60,int,int,elim-term-ite>elim-term-ite,2,sat,True,0.04,13.45,13.49,126933
coloring,60,int,int,elim-term-ite>propagate-ineqs,2,sat,True,0.1,7.25,7.35,75648
coloring,60,int,int,elim-term-ite>ctx-simplify,2,sat,True,0.11,13.4,13.51,127467
coloring,60,int,int,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.1,13.44,13.54,126519
coloring,60,int,int,propagate-ineqs>simplify,2,sat,True,0.17,7.23,7.4,75234
coloring,60,int,int,propagate-ineqs>propagate-values,2,sat,True,0.1,7.21,7.31,75381
coloring,60,int,int,propagate-ineqs>solve-eqs,2,sat,True,0.15,7.31,7.46,75783
coloring,60,int,int,propagate-ineqs>elim-term-ite,2,sat,True,0.1,7.44,7.54,75648
coloring,60,int,int,propagate-ineqs>propagate-ineqs,2,sat,True,0.16,7.94,8.1,76139
coloring,60,int,int,propagate-ineqs>ctx-simplify,2,sat,True,0.16,7.35,7.51,76182
coloring,60,int,int,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.16,7.6,7.76,75234
coloring,60,int,int,ctx-simplify>simplify,2,sat,True,0.19,13.33,13.52,127053
coloring,60,int,int,ctx-simplify>propagate-values,2,sat,True,0.1,13.33,13.43,127200
coloring,60,int,int,ctx-simplify>solve-eqs,2,sat,True,0.14,13.44,13.58,127602
coloring,60,int,int,ctx-simplify>elim-term-ite,2,sat,True,0.1,13.81,13.91,127467
coloring,60,int,int,ctx-simplify>propagate-ineqs,2,sat,True,0.15,7.43,7.58,76182
coloring,60,int,int,ctx-simplify>ctx-simplify,2,sat,True,0.19,13.39,13.58,128001
coloring,60,int,int,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.15,13.44,13.59,127053
coloring,60,int,int,simplify[blast_select_store=True]>simplify,2,sat,True,0.14,13.33,13.47,126726
coloring,60,int,int,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.12,13.42,13.54,126252
coloring,60,int,int,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.16,13.32,13.48,126654
coloring,60,int,int,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.11,13.53,13.64,126726
coloring,60,int,int,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.2,7.97,8.17,84635
coloring,60,int,int,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.18,13.4,13.58,127260
coloring,60,int,int,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.14,13.45,13.59,126726
coloring,60,bitvec,bitvec,(none),0,sat,True,0.0,2.84,2.84,40263
coloring,60,bitvec,bitvec,simplify,1,sat,True,0.08,2.28,2.36,39662
coloring,60,bitvec,bitvec,propagate-values,1,sat,True,0.03,3.26,3.29,42771
coloring,60,bitvec,bitvec,solve-eqs,1,sat,True,0.05,3.5,3.55,45899
coloring,60,bitvec,bitvec,elim-term-ite,1,sat,True,0.02,3.0,3.02,42714
coloring,60,bitvec,bitvec,propagate-ineqs,1,sat,True,0.03,3.47,3.5,46805
coloring,60,bitvec,bitvec,ctx-simplify,1,sat,True,0.07,3.81,3.88,52319
coloring,60,bitvec,bitvec,simplify[blast_select_store=True],1,sat,True,0.08,3.13,3.21,43963
coloring,60,bitvec,bitvec,simplify>simplify,2,sat,True,0.14,3.07,3.21,44266
coloring,60,bitvec,bitvec,simplify>propagate-values,2,sat,True,0.11,2.68,2.79,41182
coloring,60,bitvec,bitvec,simplify>solve-eqs,2,sat,True,0.13,3.39,3.52,50207
coloring,60,bitvec,bitvec,simplify>elim-term-ite,2,sat,True,0.11,2.47,2.58,40664
coloring,60,bitvec,bitvec,simplify>propagate-ineqs,2,sat,True,0.1,2.91,3.01,46030
coloring,60,bitvec,bitvec,simplify>ctx-simplify,2,sat,True,0.16,2.94,3.1,46831
coloring,60,bitvec,bitvec,simplify>simplify[blast_select_store=True],2,sat,True,0.12,3.33,3.45,47689
coloring,60,bitvec,bitvec,propagate-values>simplify,2,sat,True,0.11,2.88,2.99,40799
coloring,60,bitvec,bitvec,propagate-values>propagate-values,2,sat,True,0.05,3.31,3.36,48249
coloring,60,bitvec,bitvec,propagate-values>solve-eqs,2,sat,True,0.06,2.97,3.03,44286
coloring,60,bitvec,bitvec,propagate-values>elim-term-ite,2,sat,True,0.04,2.96,3.0,42728
coloring,60,bitvec,bitvec,propagate-values>propagate-ineqs,2,sat,True,0.04,2.89,2.93,40902
coloring,60,bitvec,bitvec,propagate-values>ctx-simplify,2,sat,True,0.08,2.63,2.71,43910
coloring,60,bitvec,bitvec,propagate-values>simplify[blast_select_store=True],2,sat,True,0.11,2.6,2.71,39502
coloring,60,bitvec,bitvec,solve-eqs>simplify,2,sat,True,0.13,3.59,3.72,46739
coloring,60,bitvec,bitvec,solve-eqs>propagate-values,2,sat,True,0.08,3.37,3.45,47058
coloring,60,bitvec,bitvec,solve-eqs>solve-eqs,2,sat,True,0.09,3.18,3.27,45974
coloring,60,bitvec,bitvec,solve-eqs>elim-term-ite,2,sat,True,0.05,3.11,3.16,42779
coloring,60,bitvec,bitvec,solve-eqs>propagate-ineqs,2,sat,True,0.06,3.01,3.07,45574
coloring,60,bitvec,bitvec,solve-eqs>ctx-simplify,2,sat,True,0.11,2.8,2.91,41954
coloring,60,bitvec,bitvec,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.12,2.65,2.77,38728
coloring,60,bitvec,bitvec,elim-term-ite>simplify,2,sat,True,0.1,2.34,2.44,37951
coloring,60,bitvec,bitvec,elim-term-ite>propagate-values,2,sat,True,0.04,2.87,2.91,41841
coloring,60,bitvec,bitvec,elim-term-ite>solve-eqs,2,sat,True,0.05,3.15,3.2,46869
coloring,60,bitvec,bitvec,elim-term-ite>elim-term-ite,2,sat,True,0.04,3.02,3.06,47585
coloring,60,bitvec,bitvec,elim-term-ite>propagate-ineqs,2,sat,True,0.03,2.23,2.26,38148
coloring,60,bitvec,bitvec,elim-term-ite>ctx-simplify,2,sat,True,0.07,2.98,3.05,45718
coloring,60,bitvec,bitvec,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.09,2.64,2.73,40149
coloring,60,bitvec,bitvec,propagate-ineqs>simplify,2,sat,True,0.11,3.03,3.14,48713
coloring,60,bitvec,bitvec,propagate-ineqs>propagate-values,2,sat,True,0.04,3.06,3.1,48453
coloring,60,bitvec,bitvec,propagate-ineqs>solve-eqs,2,sat,True,0.06,3.07,3.13,49753
coloring,60,bitvec,bitvec,propagate-ineqs>elim-term-ite,2,sat,True,0.03,2.57,2.6,39684
coloring,60,bitvec,bitvec,propagate-ineqs>propagate-ineqs,2,sat,True,0.03,2.85,2.88,41558
coloring,60,bitvec,bitvec,propagate-ineqs>ctx-simplify,2,sat,True,0.07,2.83,2.9,43131
coloring,60,bitvec,bitvec,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.09,2.58,2.67,39144
coloring,60,bitvec,bitvec,ctx-simplify>simplify,2,sat,True,0.14,2.75,2.89,41417
coloring,60,bitvec,bitvec,ctx-simplify>propagate-values,2,sat,True,0.08,2.62,2.7,37919
coloring,60,bitvec,bitvec,ctx-simplify>solve-eqs,2,sat,True,0.1,2.88,2.98,46745
coloring,60,bitvec,bitvec,ctx-simplify>elim-term-ite,2,sat,True,0.08,3.07,3.15,45199
coloring,60,bitvec,bitvec,ctx-simplify>propagate-ineqs,2,sat,True,0.08,2.54,2.62,38670
coloring,60,bitvec,bitvec,ctx-simplify>ctx-simplify,2,sat,True,0.12,2.96,3.08,44686
coloring,60,bitvec,bitvec,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.13,3.18,3.31,46629
coloring,60,bitvec,bitvec,simplify[blast_select_store=True]>simplify,2,sat,True,0.14,3.07,3.21,44980
coloring,60,bitvec,bitvec,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.15,3.03,3.18,42408
coloring,60,bitvec,bitvec,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.14,2.18,2.32,38456
coloring,60,bitvec,bitvec,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.11,2.95,3.06,45967
coloring,60,bitvec,bitvec,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.12,3.47,3.59,49563
coloring,60,bitvec,bitvec,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.18,3.28,3.46,48032
coloring,60,bitvec,bitvec,simplify[blast_select_store=True]>simplify[blast_select_store=True],2,sat,True,0.13,2.39,2.52,36722
coloring,60,onehot,bool,(none),0,sat,True,0.0,2.27,2.27,41591
coloring,60,onehot,bool,simplify,1,sat,True,0.11,2.33,2.44,43313
coloring,60,onehot,bool,propagate-values,1,sat,True,0.05,2.19,2.24,41591
coloring,60,onehot,bool,solve-eqs,1,sat,True,0.13,2.22,2.35,42434
coloring,60,onehot,bool,elim-term-ite,1,sat,True,0.04,2.16,2.2,42593
coloring,60,onehot,bool,propagate-ineqs,1,sat,True,0.04,2.21,2.25,41871
coloring,60,onehot,bool,ctx-simplify,1,sat,True,0.24,2.25,2.49,44717
coloring,60,onehot,bool,simplify[blast_select_store=True],1,sat,True,0.12,2.11,2.23,43313
coloring,60,onehot,bool,simplify>simplify,2,sat,True,0.21,2.14,2.35,44495
coloring,60,onehot,bool,simplify>propagate-values,2,sat,True,0.15,2.5,2.65,43313
coloring,60,onehot,bool,simplify>solve-eqs,2,sat,True,0.25,2.18,2.43,44156
coloring,60,onehot,bool,simplify>elim-term-ite,2,sat,True,0.16,2.18,2.34,44495
coloring,60,onehot,bool,simplify>propagate-ineqs,2,sat,True,0.13,2.23,2.36,43593
coloring,60,onehot,bool,simplify>ctx-simplify,2,sat,True,0.36,2.13,2.49,46799
coloring,60,onehot,bool,simplify>simplify[blast_select_store=True],2,sat,True,0.22,2.85,3.07,44495
coloring,60,onehot,bool,propagate-values>simplify,2,sat,True,0.22,2.31,2.53,43313
coloring,60,onehot,bool,propagate-values>propagate-values,2,sat,True,0.08,2.34,2.42,41591
coloring,60,onehot,bool,propagate-values>solve-eqs,2,sat,True,0.16,2.26,2.42,42434
coloring,60,onehot,bool,propagate-values>elim-term-ite,2,sat,True,0.08,2.21,2.29,42593
coloring,60,onehot,bool,propagate-values>propagate-ineqs,2,sat,True,0.06,2.24,2.3,41871
coloring,60,onehot,bool,propagate-values>ctx-simplify,2,sat,True,0.27,2.35,2.62,44717
coloring,60,onehot,bool,propagate-values>simplify[blast_select_store=True],2,sat,True,0.15,2.24,2.39,43313
coloring,60,onehot,bool,solve-eqs>simplify,2,sat,True,0.29,2.19,2.48,44156
coloring,60,onehot,bool,solve-eqs>propagate-values,2,sat,True,0.16,2.17,2.33,42434
coloring,60,onehot,bool,solve-eqs>solve-eqs,2,sat,True,0.24,2.21,2.45,43277
coloring,60,onehot,bool,solve-eqs>elim-term-ite,2,sat,True,0.14,2.16,2.3,43436
coloring,60,onehot,bool,solve-eqs>propagate-ineqs,2,sat,True,0.14,2.17,2.31,42714
coloring,60,onehot,bool,solve-eqs>ctx-simplify,2,sat,True,0.33,2.14,2.47,45560
coloring,60,onehot,bool,solve-eqs>simplify[blast_select_store=True],2,sat,True,0.24,2.24,2.48,44156
coloring,60,onehot,bool,elim-term-ite>simplify,2,sat,True,0.15,2.14,2.29,44315
coloring,60,onehot,bool,elim-term-ite>propagate-values,2,sat,True,0.07,2.15,2.22,42593
coloring,60,onehot,bool,elim-term-ite>solve-eqs,2,sat,True,0.15,2.3,2.45,43436
coloring,60,onehot,bool,elim-term-ite>elim-term-ite,2,sat,True,0.08,2.25,2.33,43595
coloring,60,onehot,bool,elim-term-ite>propagate-ineqs,2,sat,True,0.07,2.24,2.31,42873
coloring,60,onehot,bool,elim-term-ite>ctx-simplify,2,sat,True,0.3,2.23,2.53,45719
coloring,60,onehot,bool,elim-term-ite>simplify[blast_select_store=True],2,sat,True,0.15,2.19,2.34,44315
coloring,60,onehot,bool,propagate-ineqs>simplify,2,sat,True,0.15,2.22,2.37,43593
coloring,60,onehot,bool,propagate-ineqs>propagate-values,2,sat,True,0.07,2.21,2.28,41871
coloring,60,onehot,bool,propagate-ineqs>solve-eqs,2,sat,True,0.14,2.2,2.34,42714
coloring,60,onehot,bool,propagate-ineqs>elim-term-ite,2,sat,True,0.06,2.21,2.27,42873
coloring,60,onehot,bool,propagate-ineqs>propagate-ineqs,2,sat,True,0.05,2.16,2.21,42152
coloring,60,onehot,bool,propagate-ineqs>ctx-simplify,2,sat,True,0.24,2.22,2.46,44997
coloring,60,onehot,bool,propagate-ineqs>simplify[blast_select_store=True],2,sat,True,0.15,2.15,2.3,43593
coloring,60,onehot,bool,ctx-simplify>simplify,2,sat,True,0.34,2.15,2.49,46439
coloring,60,onehot,bool,ctx-simplify>propagate-values,2,sat,True,0.26,2.17,2.43,44717
coloring,60,onehot,bool,ctx-simplify>solve-eqs,2,sat,True,0.33,2.18,2.51,45560
coloring,60,onehot,bool,ctx-simplify>elim-term-ite,2,sat,True,0.27,2.16,2.43,45719
coloring,60,onehot,bool,ctx-simplify>propagate-ineqs,2,sat,True,0.24,2.17,2.41,44997
coloring,60,onehot,bool,ctx-simplify>ctx-simplify,2,sat,True,0.44,2.16,2.6,47843
coloring,60,onehot,bool,ctx-simplify>simplify[blast_select_store=True],2,sat,True,0.35,2.16,2.51,46439
coloring,60,onehot,bool,simplify[blast_select_store=True]>simplify,2,sat,True,0.22,2.29,2.51,44495
coloring,60,onehot,bool,simplify[blast_select_store=True]>propagate-values,2,sat,True,0.16,2.22,2.38,43313
coloring,60,onehot,bool,simplify[blast_select_store=True]>solve-eqs,2,sat,True,0.23,2.18,2.41,44156
coloring,60,onehot,bool,simplify[blast_select_store=True]>elim-term-ite,2,sat,True,0.2,2.29,2.49,44495
coloring,60,onehot,bool,simplify[blast_select_store=True]>propagate-ineqs,2,sat,True,0.15,2.15,2.3,43593
coloring,60,onehot,bool,simplify[blast_select_store=True]>ctx-simplify,2,sat,True,0.36,2.14,2.5,46799
